DMA_NAME,DMA,Date,HYQ_PI_PATIENTS,NUM_PATIENTS_COVERAGE,P_RXNT_IMPRESSION,P_MEDSCAPE_IMPRESSION,P_SERMO_IMPRESSION,P_HCP_PS_IMPRESSIONS,P_DTC_PS_IMPRESSIONS,P_HCP_PLD_IMPRESSIONS,P_RTE,P_HQ_EMAILS_DTC,P_HQ_EMAILS_HCP,P_LUNCH_LEARN_PDES,P_F2F_PDES,P_PHONE_PDES,P_OTHER_PDES,P_TOTAL_PDES,P_FB_2,P_DSE_2
Greenville/Spartanburg/Asheville/Anderson,567_1,9/1/2023,21,821,0,2,0,218,185,0,0,0,0,0,5,0,0,5,13632.79105,0
Greenville/Spartanburg/Asheville/Anderson,567_1,10/1/2023,23,728,1153,0,0,215,193,1714,0,0,0,0,4.5,0,0,4.5,11345.61497,0
Greenville/Spartanburg/Asheville/Anderson,567_1,11/1/2023,23,716,1420,0,0,212,218,1607,0,0,0,1,13.5,0,0,14.5,8418.435771,0
Greenville/Spartanburg/Asheville/Anderson,567_1,12/1/2023,22,633,1126,2,0,202,152,1448,0,0,0,0,5,0,0,5,11280.18838,0
Greenville/Spartanburg/Asheville/Anderson,567_1,1/1/2024,24,617,1579,342,0,285,221,1755,0,0,68,0,0,0,0,0,19345.26792,1209.061991
Greenville/Spartanburg/Asheville/Anderson,567_1,2/1/2024,20,604,1577,143,0,232,347,1623,0,0,4,0,11.5,0,0,11.5,14588.06145,2189.993382
Greenville/Spartanburg/Asheville/Anderson,567_1,3/1/2024,21,590,1089,107,0,185,311,1388,0,0,0,0.5,12,0.5,0,13,10865.90609,2225.163796
Greenville/Spartanburg/Asheville/Anderson,567_1,4/1/2024,20,587,615,0,0,47,125,2424,0,0,0,0,5.5,2,0,7.5,6251.425462,2306.570714
Greenville/Spartanburg/Asheville/Anderson,567_1,5/1/2024,19,560,915,0,0,211,318,2301,0,0,0,0,8.5,0.5,0,9,7768.38175,3234.484499
Greenville/Spartanburg/Asheville/Anderson,567_1,6/1/2024,20,543,965,0,0,285,317,3044,1,0,0,0.5,20,2,2,24.5,6322.547227,2519.032278
Greenville/Spartanburg/Asheville/Anderson,567_1,7/1/2024,21,313,941,0,0,219,270,3888,0,0,0,0,10,3,0,13,4494.839161,1710.984249
Greenville/Spartanburg/Asheville/Anderson,567_1,8/1/2024,20,315,883,0,0,322,259,4673,0,0,0,0,9.5,0,0,9.5,5125.761436,1659.008759
Greenville/Spartanburg/Asheville/Anderson,567_1,9/1/2024,19,331,855,0,0,345,283,4215,1,0,0,0,11,1,2,14,3993.675299,1059.281498
Greenville/Spartanburg/Asheville/Anderson,567_1,10/1/2024,21,350,581,0,0,557,433,4088,0,0,30,0,1.5,0,0,1.5,8626.453355,2124.053081
Greenville/Spartanburg/Asheville/Anderson,567_1,11/1/2024,21,345,725,3,4,597,313,4292,0,0,0,0,5.5,0,0.5,6,10638.47236,2105.372224
Greenville/Spartanburg/Asheville/Anderson,567_1,12/1/2024,19,325,593,1,3,253,403,5195,0,0,0,0,3,0,0.5,3.5,10625.04051,819.7369441
Greenville/Spartanburg/Asheville/Anderson,567_1,1/1/2025,17,322,864,0,22,812,864,5380,0,0,0,0,1,0,0,1,16058.84358,23.54586626
Greenville/Spartanburg/Asheville/Anderson,567_1,2/1/2025,19,324,799,0,6,264,458,0,0,0,0,0,5,0,0,5,14016.01611,167.6136969
Harrisonburg,569_1,1/1/2023,0,41,0,0,0,32,32,0,0,0,0,0,0,0,1.5,1.5,4368.146248,0
Harrisonburg,569_1,2/1/2023,0,43,0,0,0,31,21,0,0,0,0,0,0,0,0,0,2527.246437,0
Harrisonburg,569_1,3/1/2023,0,45,0,0,0,22,22,0,0,0,0,0,0,0,0,0,2196.439254,0
Harrisonburg,569_1,4/1/2023,0,62,0,0,0,16,14,0,0,0,0,0,1,0,0.5,1.5,1394.213713,0
Harrisonburg,569_1,5/1/2023,0,61,0,0,0,19,18,0,0,0,0,0,1,0,0,1,1134.529828,0
Harrisonburg,569_1,6/1/2023,0,46,0,0,0,23,17,0,0,0,0,0,0,0,0,0,1088.822931,0
Harrisonburg,569_1,7/1/2023,0,46,0,0,0,14,21,0,0,0,0,0,0.5,0,0,0.5,1474.005182,0
Harrisonburg,569_1,8/1/2023,0,46,0,0,0,18,19,0,0,0,0,0,0.5,0,0,0.5,1370.276445,0
Harrisonburg,569_1,9/1/2023,0,50,0,0,0,25,9,0,0,0,0,0,0,0,0,0,1144.481224,0
Harrisonburg,569_1,10/1/2023,0,50,23,0,0,12,19,167,0,0,0,0,2,0,0,2,765.6124913,0
Harrisonburg,569_1,11/1/2023,0,48,12,0,0,25,29,150,0,0,0,0,0,0,0,0,526.0000366,0
Harrisonburg,569_1,12/1/2023,0,36,16,0,0,31,18,160,0,0,0,0,0,0,0,0,866.2260702,0
Harrisonburg,569_1,1/1/2024,0,31,17,2,0,23,32,126,0,0,2,0,0.5,0,0,0.5,919.4692048,57.46600524
Harrisonburg,569_1,2/1/2024,0,33,12,5,0,18,33,164,0,0,0,0,0,0,0,0,862.0555923,129.4137709
Harrisonburg,569_1,3/1/2024,0,34,40,4,0,19,20,157,0,0,0,0,1.5,0,0,1.5,846.6939808,173.3893867
Harrisonburg,569_1,4/1/2024,0,38,24,0,0,6,14,214,0,0,0,0,0,0,0,0,349.5079038,128.9569395
Harrisonburg,569_1,5/1/2024,0,41,12,0,0,23,40,193,0,0,0,0,0,0,0,0,403.4824316,167.9960786
Harrisonburg,569_1,6/1/2024,0,39,41,0,0,19,17,248,0,0,0,0,0,0,0,0,445.6360548,177.5505292
Harrisonburg,569_1,7/1/2024,0,16,17,0,0,19,23,438,0,0,0,0,0,0,0,0,420.0705271,159.9020631
Harrisonburg,569_1,8/1/2024,0,16,26,0,0,24,16,429,0,0,0,0,0,0,0,0,413.4352144,133.8128297
Harrisonburg,569_1,9/1/2024,0,19,17,0,0,11,10,408,0,0,0,0,0.5,0,0,0.5,312.5972593,82.91322362
Harrisonburg,569_1,10/1/2024,0,18,17,0,0,17,9,483,0,0,0,0,0,0,0,0,797.5943866,196.3881035
Harrisonburg,569_1,11/1/2024,0,19,19,0,0,13,7,407,0,0,0,0,0,0,0,0,799.5885866,158.2399751
Harrisonburg,569_1,12/1/2024,0,20,17,0,0,16,10,497,0,0,0,0,0,0,0,0,889.8141865,68.65042645
Harrisonburg,569_1,1/1/2025,0,17,17,0,0,17,13,521,0,0,0,0,0,0,0,0,1148.504552,1.683965253
Harrisonburg,569_1,2/1/2025,0,18,17,0,0,4,14,0,0,0,0,0,0,0,0,0,321.2577366,3.841833261
Florence/Myrtle Beach,570_1,1/1/2023,1,214,0,0,0,114,79,0,4,0,0,0,0.5,0,0,0.5,13172.69103,0
Florence/Myrtle Beach,570_1,2/1/2023,1,211,0,0,0,104,75,0,1,0,0,0,0.5,0,0,0.5,8699.559851,0
Florence/Myrtle Beach,570_1,3/1/2023,1,208,0,0,0,83,57,0,0,0,0,0,1,0,0,1,6988.670356,0
Florence/Myrtle Beach,570_1,4/1/2023,1,200,0,0,0,56,37,0,0,0,0,0,0,0,0,0,4322.062512,0
Florence/Myrtle Beach,570_1,5/1/2023,1,200,0,0,0,79,54,0,0,0,0,0,0,0,0,0,4078.174786,0
Florence/Myrtle Beach,570_1,6/1/2023,1,200,0,0,0,100,88,0,0,0,0,0,0.5,0,0,0.5,5117.467778,0
Florence/Myrtle Beach,570_1,7/1/2023,1,192,0,0,0,37,71,0,0,0,0,0,0,0,0,0,4548.358849,0
Florence/Myrtle Beach,570_1,8/1/2023,1,196,0,1,0,83,66,0,1,0,0,0,0.5,0,0,0.5,5555.174777,0
Florence/Myrtle Beach,570_1,9/1/2023,1,194,0,1,0,80,55,0,0,0,0,0,0,0,0,0,4577.924895,0
Florence/Myrtle Beach,570_1,10/1/2023,1,182,117,0,0,64,61,382,0,0,0,0,0,0,0,0,2161.729387,0
Florence/Myrtle Beach,570_1,11/1/2023,1,171,117,0,0,82,91,411,0,0,0,0,0,0,0,0,1707.064933,0
Florence/Myrtle Beach,570_1,12/1/2023,1,140,78,0,0,67,47,466,0,0,0,0,0,0,0,0,2533.230019,0
Florence/Myrtle Beach,570_1,1/1/2024,1,128,258,61,0,167,79,532,0,0,20,0,0,0,0,0,5084.391594,317.7699399
Florence/Myrtle Beach,570_1,2/1/2024,1,129,239,34,0,119,159,404,0,0,2,0,0,0,0,0,3555.979318,533.8318049
Florence/Myrtle Beach,570_1,3/1/2024,1,124,193,42,0,84,101,375,0,0,0,0,0,0,0,0,2804.673812,574.3523435
Florence/Myrtle Beach,570_1,4/1/2024,1,128,62,0,0,12,38,745,0,0,0,0,0,0,0,0,889.6564826,328.2540279
Florence/Myrtle Beach,570_1,5/1/2024,1,125,163,0,0,87,122,841,0,0,0,0,0,0,0,0,2001.272861,833.2605496
Florence/Myrtle Beach,570_1,6/1/2024,0,123,182,0,0,120,121,1116,0,2,0,0,0,0,0,0,2113.000494,841.8626631
Florence/Myrtle Beach,570_1,7/1/2024,0,64,222,0,0,103,131,1826,0,5,0,0,0,0,0,0,1933.000595,735.8068779
Florence/Myrtle Beach,570_1,8/1/2024,0,54,95,0,0,133,125,1906,0,0,0,0,0,0,0,0,1886.767979,610.6730955
Florence/Myrtle Beach,570_1,9/1/2024,0,57,90,0,0,127,162,1882,0,0,0,0,0,0,0,0,1584.713908,420.3291448
Florence/Myrtle Beach,570_1,10/1/2024,0,64,89,0,0,395,306,1796,0,0,6,0,0.5,0,0,0.5,3930.351046,967.7527838
Florence/Myrtle Beach,570_1,11/1/2024,0,59,95,0,0,417,241,1682,0,0,0,0,2,0,0,2,4365.466835,863.9334962
Florence/Myrtle Beach,570_1,12/1/2024,0,57,41,0,2,148,239,2001,0,0,0,0,1.5,0,0,1.5,4005.811644,309.0540495
Florence/Myrtle Beach,570_1,1/1/2025,0,61,69,0,0,450,584,2223,0,0,0,0,0,0,0,0,6725.222076,9.860683856
Florence/Myrtle Beach,570_1,2/1/2025,0,58,41,0,1,158,294,0,0,0,0,0,2.5,0,0.5,3,4534.323482,54.22473231
Fort Myers/Naples,571_1,1/1/2023,45,730,0,0,0,369,312,0,0,0,0,0,1.5,0,21,22.5,46479.80617,0
Fort Myers/Naples,571_1,2/1/2023,46,735,0,0,0,352,223,0,0,0,0,0,1.5,0,8.5,10,27945.51349,0
Fort Myers/Naples,571_1,3/1/2023,46,742,0,0,0,327,230,0,0,0,0,0,0.5,0.5,15,16,27804.9242,0
Fort Myers/Naples,571_1,4/1/2023,43,716,0,0,0,193,237,0,0,0,0,0,0,0,9.5,9.5,19983.72989,0
Fort Myers/Naples,571_1,5/1/2023,47,710,0,0,0,252,224,0,0,0,0,0,1.5,0.5,25.5,27.5,14595.57292,0
Fort Myers/Naples,571_1,6/1/2023,47,717,0,0,0,222,195,0,0,0,0,0,0.5,0,20,20.5,11350.97906,0
Fort Myers/Naples,571_1,7/1/2023,44,664,0,0,0,168,238,0,0,0,0,3.5,9.5,0.5,0.5,14,17098.46011,0
Fort Myers/Naples,571_1,8/1/2023,44,678,0,1,0,186,185,0,0,0,0,0,27,4,0,31,13776.83345,0
Fort Myers/Naples,571_1,9/1/2023,45,689,0,4,0,210,226,0,0,0,0,0,15.5,2.5,0,18,14810.93348,0
Fort Myers/Naples,571_1,10/1/2023,45,667,898,3,0,205,192,793,0,0,0,0,31,1,0,32,7243.872034,0
Fort Myers/Naples,571_1,11/1/2023,45,675,1121,0,0,218,252,727,0,0,2,0,12,0,0,12,5649.630023,0
Fort Myers/Naples,571_1,12/1/2023,47,569,694,4,0,210,169,796,0,0,3,0,11,0.5,0,11.5,7222.400478,0
Fort Myers/Naples,571_1,1/1/2024,44,562,1476,218,0,299,273,899,1,0,60,0,19.5,0,0,19.5,14679.64448,917.4646876
Fort Myers/Naples,571_1,2/1/2024,43,527,1270,237,0,230,428,961,0,0,12,0,19.5,0,0,19.5,11660.04504,1750.432815
Fort Myers/Naples,571_1,3/1/2024,49,514,950,146,0,202,290,982,0,0,0,0,26.5,0,0,26.5,9066.681378,1856.711349
Fort Myers/Naples,571_1,4/1/2024,46,514,741,0,0,35,104,1630,0,0,0,0,31,0,0,31,6990.158077,2579.13879
Fort Myers/Naples,571_1,5/1/2024,47,501,473,0,0,163,277,1389,0,0,0,0,26.5,0,0,26.5,4911.726134,2045.072263
Fort Myers/Naples,571_1,6/1/2024,48,453,607,0,0,177,196,1881,0,0,0,0,21.5,0,0,21.5,3922.96847,1562.990967
Fort Myers/Naples,571_1,7/1/2024,48,141,598,0,0,91,119,2477,0,0,0,0,26.5,0,0,26.5,2776.522498,1056.897942
Fort Myers/Naples,571_1,8/1/2024,50,149,294,0,0,118,104,2621,0,0,0,0,28,0.5,0,28.5,2620.09347,848.0219126
Fort Myers/Naples,571_1,9/1/2024,47,154,324,0,0,112,93,2777,0,0,0,0,28.5,0,0,28.5,2317.144707,614.5989177
Fort Myers/Naples,571_1,10/1/2024,47,166,251,0,0,119,106,2911,0,1,7,0,24.5,0,0,24.5,5147.971373,1267.561999
Fort Myers/Naples,571_1,11/1/2024,43,169,339,3,0,120,46,3335,0,4,0,0,28,0,0,28,6896.89976,1364.908485
Fort Myers/Naples,571_1,12/1/2024,46,159,330,4,10,91,76,3577,0,5,0,0,24.5,0,0,24.5,6744.461973,520.3448064
Fort Myers/Naples,571_1,1/1/2025,44,177,399,0,5,103,82,4027,0,3,0,0,34.5,0,0,34.5,9339.687544,13.69407659
Fort Myers/Naples,571_1,2/1/2025,45,179,541,0,0,71,88,0,0,0,0,0,33,0,0,33,6425.154731,76.83666522
Roanoke/Lynchburg,573_1,1/1/2023,0,110,0,0,0,165,139,0,0,0,0,0,0,0.5,1,1.5,20748.69468,0
Roanoke/Lynchburg,573_1,2/1/2023,0,117,0,0,0,179,89,0,0,0,0,0,0,0.5,0,0.5,13025.03933,0
Roanoke/Lynchburg,573_1,3/1/2023,0,116,0,0,0,137,90,0,0,0,0,0,0,0,0,0,11331.62979,0
Roanoke/Lynchburg,573_1,4/1/2023,0,129,0,0,0,82,105,0,0,0,0,0,0,0,0,0,8690.598815,0
Roanoke/Lynchburg,573_1,5/1/2023,0,133,0,0,0,128,100,0,0,0,0,0,1,0,0,1,6991.156776,0
Roanoke/Lynchburg,573_1,6/1/2023,0,102,0,0,0,131,120,0,0,0,0,0,1,0,0,1,6832.363895,0
Roanoke/Lynchburg,573_1,7/1/2023,0,104,0,0,0,65,101,0,0,0,0,0,1,1,0,2,6990.996007,0
Roanoke/Lynchburg,573_1,8/1/2023,0,106,0,1,0,88,79,0,0,0,0,0,3.5,1,0,4.5,6221.795748,0
Roanoke/Lynchburg,573_1,9/1/2023,0,111,0,11,0,87,92,0,0,0,0,0,4,0,0,4,6395.630368,0
Roanoke/Lynchburg,573_1,10/1/2023,0,106,1142,2,0,100,84,638,0,0,0,0,4.5,0,0,4.5,6810.833294,0
Roanoke/Lynchburg,573_1,11/1/2023,0,104,1289,0,0,90,109,549,0,0,0,0,4.5,0.5,0,5,4960.472567,0
Roanoke/Lynchburg,573_1,12/1/2023,0,89,1234,1,0,102,66,578,0,0,0,0,3.5,0,0,3.5,7626.639311,0
Roanoke/Lynchburg,573_1,1/1/2024,0,78,1496,170,0,250,132,712,0,0,30,0,1.5,0,0,1.5,12699.59941,793.7136367
Roanoke/Lynchburg,573_1,2/1/2024,0,69,1406,109,0,88,190,792,0,0,4,0,7.5,0,0,7.5,9620.094519,1444.190745
Roanoke/Lynchburg,573_1,3/1/2024,0,74,1373,188,0,83,148,683,0,0,0,0,5.5,0,0,5.5,8731.531678,1788.07805
Roanoke/Lynchburg,573_1,4/1/2024,1,77,1010,0,0,17,56,987,0,0,0,0,5,0,0,5,8602.660451,3174.099216
Roanoke/Lynchburg,573_1,5/1/2024,0,81,1149,0,0,106,134,951,0,0,0,0,6,0,0,6,7472.494634,3111.287375
Roanoke/Lynchburg,573_1,6/1/2024,0,71,1513,0,0,105,141,1377,0,0,0,0,6,0,0,6,4300.045132,1713.22603
Roanoke/Lynchburg,573_1,7/1/2024,0,31,1698,0,0,63,84,1652,0,0,0,0,2.5,0,0,2.5,2955.707512,1125.105663
Roanoke/Lynchburg,573_1,8/1/2024,0,38,1135,0,0,89,83,1734,0,0,0,0,9,0,0,9,2539.912095,822.0703335
Roanoke/Lynchburg,573_1,9/1/2024,0,32,940,0,0,112,90,1758,0,0,0,0,1,0,0,1,2032.583076,539.1218576
Roanoke/Lynchburg,573_1,10/1/2024,0,40,1056,3,0,122,91,1968,0,0,2,0,3,0,0,3,4915.971485,1210.437703
Roanoke/Lynchburg,573_1,11/1/2024,0,37,1150,3,0,82,39,1857,0,0,0,0,3.5,0,0,3.5,5613.255303,1110.873009
Roanoke/Lynchburg,573_1,12/1/2024,0,41,1287,4,0,89,61,2183,0,0,0,0,2.5,0,0,2.5,5971.641875,460.7206398
Roanoke/Lynchburg,573_1,1/1/2025,0,45,1331,0,0,64,68,1988,0,0,0,0,0,0,0,0,6977.973959,10.2312748
Roanoke/Lynchburg,573_1,2/1/2025,0,47,1023,0,0,25,50,0,0,0,0,0,0,0,0,0,10078.31414,120.5237977
Johnstown/Altoona,574_1,1/1/2023,5,227,0,0,0,95,80,0,0,0,0,0,0.5,0,2,2.5,11944.1499,0
Johnstown/Altoona,574_1,2/1/2023,5,218,0,0,0,112,53,0,0,0,0,0,1,0,2,3,8019.14735,0
Johnstown/Altoona,574_1,3/1/2023,4,213,0,0,0,121,64,0,0,0,0,0,1,0,0,1,9235.028682,0
Johnstown/Altoona,574_1,4/1/2023,4,212,0,0,0,54,45,0,0,0,0,0,1,0,0,1,4600.905254,0
Johnstown/Altoona,574_1,5/1/2023,5,206,0,0,0,80,70,0,0,0,0,0,0,0,0,0,4599.445249,0
Johnstown/Altoona,574_1,6/1/2023,5,203,0,0,0,94,79,0,0,0,0,0,3.5,0,0,3.5,4709.159178,0
Johnstown/Altoona,574_1,7/1/2023,5,202,0,0,0,60,82,0,0,0,0,0,0.5,0,0,0.5,5980.249596,0
Johnstown/Altoona,574_1,8/1/2023,5,212,0,1,0,68,56,0,0,0,0,0,0,0,0,0,4629.312313,0
Johnstown/Altoona,574_1,9/1/2023,5,203,0,1,0,88,62,0,0,0,0,0,0,0,0,0,5082.84308,0
Johnstown/Altoona,574_1,10/1/2023,5,214,87,0,0,63,72,625,0,0,0,0,0,0,0,0,2934.270498,0
Johnstown/Altoona,574_1,11/1/2023,5,208,87,0,0,89,101,556,0,0,0,0,0,0,0,0,2028.5094,0
Johnstown/Altoona,574_1,12/1/2023,4,175,111,0,0,68,43,494,0,0,0,0,0,0,0,0,2756.52385,0
Johnstown/Altoona,574_1,1/1/2024,4,181,50,44,0,209,58,615,0,0,15,0,0,1,0,1,4510.861297,281.9248079
Johnstown/Altoona,574_1,2/1/2024,3,172,63,45,0,69,103,604,0,0,2,0,0,1,1,2,3292.160581,494.2267284
Johnstown/Altoona,574_1,3/1/2024,3,169,80,35,0,78,77,548,0,0,0,0,1.5,2,0,3.5,2885.815318,590.9688263
Johnstown/Altoona,574_1,4/1/2024,3,167,29,0,0,14,37,1171,0,0,0,0,1,1.5,0,2.5,635.4689161,234.4671628
Johnstown/Altoona,574_1,5/1/2024,3,157,33,0,0,70,83,1101,0,0,0,0,0,3.5,0,3.5,1000.63643,416.6302748
Johnstown/Altoona,574_1,6/1/2024,3,155,40,0,0,89,95,980,0,0,0,0,0,0,0,0,1650.910184,657.7564221
Johnstown/Altoona,574_1,7/1/2024,3,116,75,0,0,81,139,1113,0,0,0,0,0,0,0,0,1190.058958,453.002223
Johnstown/Altoona,574_1,8/1/2024,3,114,84,0,0,97,86,1279,0,0,0,0,0.5,1,0,1.5,1291.254225,417.928555
Johnstown/Altoona,574_1,9/1/2024,3,113,56,0,0,88,110,1431,0,0,0,0,0.5,0,0,0.5,1181.000856,313.2483897
Johnstown/Altoona,574_1,10/1/2024,3,114,68,0,0,168,136,1340,0,0,6,0,0,0,0,0,2605.070638,641.4349082
Johnstown/Altoona,574_1,11/1/2024,3,99,40,1,0,158,85,1448,0,0,0,0,0,0,0,0,3105.128771,614.5103964
Johnstown/Altoona,574_1,12/1/2024,2,101,38,0,2,100,140,1699,0,0,0,0,0,0,0,0,3261.004213,251.5910999
Johnstown/Altoona,574_1,1/1/2025,1,99,44,0,0,217,287,1539,0,0,0,0,0.5,0,0,0.5,4219.945423,6.187386414
Johnstown/Altoona,574_1,2/1/2025,1,85,49,0,0,80,149,0,0,0,0,0,0,0,0,0,2551.704309,30.51513277
Chattanooga,575_1,1/1/2023,7,296,0,0,0,138,124,0,0,0,0,0,0,0,25,25,17882.0987,0
Chattanooga,575_1,2/1/2023,6,300,0,0,0,150,71,0,0,0,0,0,0,0,32.5,32.5,10740.79736,0
Chattanooga,575_1,3/1/2023,6,302,0,0,0,145,98,0,0,0,0,0,10,0,28,38,12130.33497,0
Chattanooga,575_1,4/1/2023,7,289,0,0,0,125,128,0,0,0,0,0,0,0,16.5,16.5,11757.86898,0
Chattanooga,575_1,5/1/2023,6,287,0,0,0,128,90,0,0,0,0,0,0,0,18,18,6684.527094,0
Chattanooga,575_1,6/1/2023,6,288,0,0,0,147,128,0,0,0,0,0,0,0,26,26,7485.657653,0
Chattanooga,575_1,7/1/2023,7,285,0,0,0,79,94,0,0,0,0,0,16,0,0,16,7285.797045,0
Chattanooga,575_1,8/1/2023,8,293,0,0,0,116,102,0,0,0,0,0,20.5,0,0,20.5,8073.520675,0
Chattanooga,575_1,9/1/2023,8,292,0,1,0,94,81,0,0,0,0,0,16.5,0,0.5,17,5924.373393,0
Chattanooga,575_1,10/1/2023,7,256,300,0,0,92,101,608,0,0,0,0,18.5,0,0,18.5,3814.205217,0
Chattanooga,575_1,11/1/2023,8,250,200,0,0,124,111,533,0,0,0,0,9.5,0,0,9.5,2357.259424,0
Chattanooga,575_1,12/1/2023,7,236,204,1,0,115,70,575,0,0,0,0,10.5,0,0,10.5,3715.147368,0
Chattanooga,575_1,1/1/2024,9,225,303,77,0,159,102,570,0,0,29,0,0,0,0,0,5644.266406,352.7616164
Chattanooga,575_1,2/1/2024,9,217,247,57,0,140,154,470,0,0,4,0,0,9.5,0,9.5,3983.291357,597.9808722
Chattanooga,575_1,3/1/2024,8,221,345,59,0,85,168,498,0,0,0,0,8,8.5,0,16.5,4074.714783,834.4364235
Chattanooga,575_1,4/1/2024,9,234,270,0,0,15,44,722,0,0,0,0,10.5,0,0,10.5,2613.365918,964.2462069
Chattanooga,575_1,5/1/2024,7,226,220,0,0,127,96,779,0,0,0,0,10,1,0,11,2383.236229,992.2968372
Chattanooga,575_1,6/1/2024,7,215,331,0,0,141,164,1015,0,2,0,0,7.5,0,0,7.5,2266.573534,903.0493071
Chattanooga,575_1,7/1/2024,11,119,328,0,0,95,150,1364,2,4,0,0,14,0,0,14,1640.557129,624.4867292
Chattanooga,575_1,8/1/2024,7,131,360,0,0,135,125,1504,0,0,0,0,2.5,0,0,2.5,1774.01292,574.1786873
Chattanooga,575_1,9/1/2024,9,128,216,0,0,152,126,1489,2,0,0,0,15.5,0,0,15.5,1389.86629,368.6478082
Chattanooga,575_1,10/1/2024,8,141,146,2,0,293,262,1700,0,0,7,0,7.5,0,0,7.5,3654.377322,899.8010063
Chattanooga,575_1,11/1/2024,7,134,149,2,0,301,155,1768,0,0,0,0,4.5,0,0,4.5,4257.898864,842.6456072
Chattanooga,575_1,12/1/2024,9,134,214,5,0,114,186,1900,0,0,0,0,2.5,0,0,2.5,3986.037995,307.5284844
Chattanooga,575_1,1/1/2025,8,125,290,0,0,334,419,2126,0,0,0,0,10.5,0,0,10.5,6407.765713,9.395221631
Chattanooga,575_1,2/1/2025,10,125,283,0,0,64,166,0,0,2,0,0,6,0,0,6,4727.078124,56.52983227
Salisbury,576_1,1/1/2023,0,86,0,0,0,61,38,0,0,0,0,0,0,0,0.5,0.5,6756.976228,0
Salisbury,576_1,2/1/2023,0,84,0,0,0,77,37,0,0,0,0,0,0,0,0,0,5540.501806,0
Salisbury,576_1,3/1/2023,0,89,0,0,0,90,51,0,0,0,0,0,0,0,0,0,7038.589427,0
Salisbury,576_1,4/1/2023,0,88,0,0,0,43,65,0,0,0,0,0,0.5,0,0,0.5,5019.169367,0
Salisbury,576_1,5/1/2023,0,90,0,0,0,55,55,0,0,0,0,0,0,0,0,0,3372.926515,0
Salisbury,576_1,6/1/2023,0,87,0,0,0,58,53,0,0,0,0,0,0,0,0,0,3021.483634,0
Salisbury,576_1,7/1/2023,0,83,0,0,0,51,73,0,0,0,0,0,0,0,0,0,5222.189789,0
Salisbury,576_1,8/1/2023,0,83,0,0,0,76,97,0,0,0,0,0,0,0,0,0,6406.968241,0
Salisbury,576_1,9/1/2023,0,81,0,1,0,84,76,0,0,0,0,0,0,0,0,0,5419.455206,0
Salisbury,576_1,10/1/2023,0,83,605,0,0,50,44,325,0,0,0,0,0,0,0,0,3547.453353,0
Salisbury,576_1,11/1/2023,0,84,728,0,0,57,55,311,0,0,0,0,0.5,0,0,0.5,2802.898343,0
Salisbury,576_1,12/1/2023,0,80,723,0,0,40,21,299,0,0,0,0,0,0,0,0,4169.434818,0
Salisbury,576_1,1/1/2024,0,78,832,15,0,102,78,355,0,0,7,0,0,0,0,0,6322.488741,395.1499074
Salisbury,576_1,2/1/2024,0,74,798,21,0,53,93,285,0,0,2,0,0,0,0,0,4652.127593,698.3881084
Salisbury,576_1,3/1/2024,0,74,665,64,0,24,64,361,0,0,0,0,0,0,0,0,4155.856289,851.0529062
Salisbury,576_1,4/1/2024,0,77,510,0,0,12,33,563,0,0,0,0,0,0,0,0,4408.565605,1626.615941
Salisbury,576_1,5/1/2024,0,74,583,0,0,72,80,655,0,0,0,0,1,0,0,1,3954.12783,1646.36157
Salisbury,576_1,6/1/2024,0,71,817,0,0,81,96,918,0,0,0,0,0,0,0,0,2621.71119,1044.543421
Salisbury,576_1,7/1/2024,0,27,1042,0,0,56,99,1267,0,0,0,0,0,0,0,0,2082.603177,792.7538904
Salisbury,576_1,8/1/2024,0,24,949,0,0,98,102,1396,0,0,0,0,3.5,0,0,3.5,2125.641657,687.9871748
Salisbury,576_1,9/1/2024,0,24,915,0,0,81,82,1212,0,0,0,0,0,0,0,0,1605.039739,425.7203634
Salisbury,576_1,10/1/2024,0,29,875,0,0,182,150,1146,0,0,4,0,1,0,0,1,3574.011348,880.0128516
Salisbury,576_1,11/1/2024,0,30,1000,0,0,181,125,1106,0,0,0,0,0,0,0,0,4324.232446,855.7731388
Salisbury,576_1,12/1/2024,0,31,761,0,0,83,121,1195,0,0,0,0,0,0,0,0,3559.256746,274.6017058
Salisbury,576_1,1/1/2025,0,33,810,0,0,169,213,1035,1,0,0,0,0,0,1,1,4503.02753,6.602448272
Salisbury,576_1,2/1/2025,0,36,917,0,0,40,81,0,0,0,0,0,0,0,0,0,9527.586587,113.9377979
Wilkes Barre/Scranton,577_1,1/1/2023,0,326,0,0,0,209,176,0,0,0,0,0,4,0,0,4,26277.12978,0
Wilkes Barre/Scranton,577_1,2/1/2023,0,316,0,0,0,220,153,0,0,0,0,0,7,0,0,7,18128.1331,0
Wilkes Barre/Scranton,577_1,3/1/2023,2,321,0,0,0,243,130,0,0,0,0,0,8.5,0,0,8.5,18619.81459,0
Wilkes Barre/Scranton,577_1,4/1/2023,1,322,0,0,0,124,164,0,0,0,0,0,7.5,0,0,7.5,13384.45165,0
Wilkes Barre/Scranton,577_1,5/1/2023,1,323,0,0,0,164,147,0,0,0,0,0,6,0,0.5,6.5,9536.183147,0
Wilkes Barre/Scranton,577_1,6/1/2023,1,314,0,0,0,201,146,0,0,0,0,0,8.5,0,0,8.5,9445.538931,0
